seller_sku,Supplier_ID_CA,Supplier_ID_US,BS_SKU,B_SKU,B_NZ_SKU
WP_OK6_95314-2,100778,217667,95314-2,,
WP_OK6_95314-3,100778,217667,95314-3,,
WP_OK6_95315-1,100778,217667,95315-1,,
WP_OK6_95315-2,100778,217667,95315-2,,
WP_OK6_95315-3,100778,217667,95315-3,,
WP_OK6_95316-1,100778,217667,95316-1,,
WP_OK6_95316-2,100778,217667,95316-2,,
WP_OK6_95316-3,100778,217667,95316-3,,
WP_OK6_95398-1,100778,217667,,,
WP_OK6_95398-3,100778,217667,95398-3,,
WP_OK6_95399-1,100778,217667,95399-1,,
WP_OK6_95399-2,100778,217667,95399-2,,
WP_OK6_95399-3,100778,217667,95399-3,,
WP_OK6_95400-1,100778,217667,95400-1,,
WP_OK6_95400-2,100778,217667,95400-2,,
WP_OK6_95400-3,100778,217667,95400-3,,
WP_OK6_95412-1,100778,217667,95412-1,,
WP_OK6_95412-2,100778,217667,95412-2,,
WP_OK6_95497-1,100778,217667,95497-1,,
WP_OK6_95497-2,100778,217667,95497-2,,
WP_OK6_95497-3,100778,217667,95497-3,,
WP_OK6_95497-4,100778,217667,95497-4,,
WP_OK6_95497-5,100778,217667,95497-5,,
WP_OK6_95497-6,100778,217667,95497-6,,
WP_OK6_95497-7,100778,217667,95497-7,,
WP_OK6_95497-8,100778,217667,95497-8,,
WP_ONE-SEVEN-FIVE_5800_02,100778,217667,,,
WP_ONE-SEVEN-FIVE_5801-01,100778,217667,5801-01,,
WP_ONE-SEVEN-FIVE_5801-02,100778,217667,,,
WP_ONE-SEVEN-FIVE_5801-10,100778,,5801-10,,
WP_ONE-SEVEN-FIVE_5801-18,100778,217667,5801-18,,
WP_ONE-SEVEN-FIVE_5801-30,100778,217667,5801-30,,
WP_ONE-SEVEN-FIVE_5801-31,100778,217667,5801-31,,
WP_ONE-SEVEN-FIVE_5801-37,100778,217667,5801-37,,
WP_ONE-SEVEN-FIVE_5801-48,100778,217667,5801-48,,
WP_ONE-SEVEN-FIVE_5802-10,100778,217667,,,
WP_ONE-SEVEN-FIVE_5802-18,100778,217667,5802-18,,
WP_ONE-SEVEN-FIVE_5802-30,100778,217667,5802-30,,
WP_ONE-SEVEN-FIVE_5803-02,100778,217667,5803-02,,
WP_ONE-SEVEN-FIVE_5803-10,100778,217667,,,
WP_ONE-SEVEN-FIVE_5803-18,100778,217667,5803-18,,
WP_ONE-SEVEN-FIVE_5803-30,100778,217667,5803-30,,
WP_ONE-SEVEN-FIVE_5803-31,100778,217667,5803-31,,
WP_ONE-SEVEN-FIVE_5803-37,100778,217667,5803-37,,
WP_ONE-SEVEN-FIVE_5804-02,100778,217667,5804-02,,
WP_ONE-SEVEN-FIVE_5804-30,100778,217667,5804-30,,
WP_ONE-SEVEN-FIVE_5804-31,100778,217667,5804-31,,
WP_ONE-SEVEN-FIVE_5804-37,100778,217667,5804-37,,
WP_ONE-SEVEN-FIVE_5805-02,100778,217667,5805-02,,
WP_ONE-SEVEN-FIVE_5805-10,100778,217667,5805-10,,
WP_ONE-SEVEN-FIVE_5805-30,100778,217667,5805-30,,
WP_ONE-SEVEN-FIVE_5806-02,100778,217667,5806-02,,
WP_ONE-SEVEN-FIVE_5806-10,100778,217667,5806-10,,
WP_ONE-SEVEN-FIVE_5806-30,100778,217667,5806-30,,
WP_ONE-SEVEN-FIVE_5806-37,100778,217667,5806-37,,
WP_ONE-SEVEN-FIVE_5806-48,100778,217667,5806-48,,
WP_ONE-SEVEN-FIVE_5807-02,100778,217667,5807-02,,
WP_ONE-SEVEN-FIVE_5807-10,100778,217667,5807-10,,
WP_ONE-SEVEN-FIVE_5807-18,100778,217667,5807-18,,
WP_ONE-SEVEN-FIVE_5807-37,100778,217667,,,
WP_ONE-SEVEN-FIVE_5808-02,100778,217667,5808-02,,
WP_ONE-SEVEN-FIVE_5808-10,100778,217667,5808-10,,
WP_ONE-SEVEN-FIVE_5808-18,100778,217667,5808-18,,
WP_ONE-SEVEN-FIVE_5808-37,100778,217667,5808-37,,
WP_Organic_Textures_G67940,100778,217667,,,
WP_Organic_Textures_G67941,100778,217667,G67941,,
WP_Organic_Textures_G67942,100778,217667,G67942,,
WP_Organic_Textures_G67943,100778,217667,,,
WP_Organic_Textures_G67944,100778,217667,G67944,,
WP_Organic_Textures_G67945,100778,217667,G67945,,
WP_Organic_Textures_G67946,100778,217667,G67946,,
WP_Organic_Textures_G67947,100778,217667,,,
WP_Organic_Textures_G67948,100778,217667,G67948,,
WP_Organic_Textures_G67949,100778,217667,G67949,,
WP_Organic_Textures_G67950,100778,217667,G67950,,
WP_Organic_Textures_G67951,100778,217667,G67951,,
WP_Organic_Textures_G67952,100778,217667,G67952,,
WP_Organic_Textures_G67953,100778,217667,G67953,,
WP_Organic_Textures_G67954,100778,217667,G67954,,
WP_Organic_Textures_G67955,100778,217667,G67955,,
WP_Organic_Textures_G67956,100778,217667,G67956,,
WP_Organic_Textures_G67957,100778,217667,,,
WP_Organic_Textures_G67958,100778,217667,,,
WP_Organic_Textures_G67959,100778,217667,,,
WP_Organic_Textures_G67960,100778,217667,G67960,,
WP_Organic_Textures_G67961,100778,217667,G67961,,
WP_Organic_Textures_G67962,100778,217667,G67962,,
WP_Organic_Textures_G67963,100778,217667,,,
WP_Organic_Textures_G67964,100778,217667,G67964,,
WP_Organic_Textures_G67965,100778,217667,G67965,,
WP_Organic_Textures_G67966,100778,217667,G67966,,
WP_Organic_Textures_G67967,100778,217667,G67967,,
WP_Organic_Textures_G67968,100778,217667,G67968,,
WP_Organic_Textures_G67969,100778,217667,G67969,,
WP_Organic_Textures_G67970,100778,217667,G67970,,
WP_Organic_Textures_G67971,100778,217667,G67971,,
WP_Organic_Textures_G67972,100778,217667,,,
WP_Organic_Textures_G67973,100778,217667,G67973,,
WP_Organic_Textures_G67974,100778,217667,G67974,,
WP_Organic_Textures_G67975,100778,217667,G67975,,
WP_Organic_Textures_G67976,100778,217667,G67976,,
WP_Organic_Textures_G67977,100778,217667,G67977,,
WP_Organic_Textures_G67978,100778,217667,G67978,,
WP_Organic_Textures_G67979,100778,217667,G67979,,
WP_Organic_Textures_G67980,100778,217667,G67980,,
WP_Organic_Textures_G67981,100778,217667,G67981,,
WP_Organic_Textures_G67982,100778,217667,G67982,,
WP_Organic_Textures_G67983,100778,217667,G67983,,
WP_Organic_Textures_G67984,100778,217667,G67984,,
WP_Organic_Textures_G67985,100778,217667,G67985,,
WP_Organic_Textures_G67986,100778,217667,G67986,,
WP_Organic_Textures_G67987,100778,217667,G67987,,
WP_Organic_Textures_G67988,100778,217667,G67988,,
WP_Organic_Textures_G67989,100778,217667,G67989,,
WP_Organic_Textures_G67990,100778,217667,G67990,,
WP_Organic_Textures_G67991,100778,217667,G67991,,
WP_Organic_Textures_G67992,100778,217667,G67992,,
WP_Organic_Textures_G67993,100778,217667,G67993,,
WP_Organic_Textures_G67994,100778,217667,G67994,,
WP_Organic_Textures_G67995,100778,217667,G67995,,
WP_Organic_Textures_G67996,100778,217667,G67996,,
WP_Organic_Textures_G67997,100778,217667,G67997,,
WP_Organic_Textures_G67998,100778,217667,,,
WP_Organic_Textures_G67999,100778,217667,G67999,,
WP_Organic_Textures_G68000,100778,217667,,,
WP_Organic_Textures_G68001,100778,217667,G68001,,
WP_PAISLEY_CL_5970139,100778,217667,,,
WP_PAISLEY_CL_CC9516,100778,217667,,,
WP_PAISLEY_CL_CC9518,100778,217667,,,
WP_PAISLEY_CL_CC9519,100778,217667,,,
WP_PAISLEY_CL_CC9520,100778,217667,,,
WP_PAISLEY_CL_CW9223,100778,217667,,,
WP_PAISLEY_CL_CW9284,100778,217667,,,
WP_PAISLEY_CL_EN60400,100778,217667,,,
WP_PAISLEY_CL_GB9664,100778,217667,,,
WP_PAISLEY_CL_GG4728,100778,217667,,,
WP_PAISLEY_CL_GG4767,100778,217667,,,
WP_PAISLEY_CL_GG4772,100778,217667,,,
WP_PAISLEY_CL_GG4775,100778,217667,,,
WP_PAISLEY_CL_GG4780,100778,217667,,,
WP_PAISLEY_CL_GG4790,100778,217667,,,
WP_PAISLEY_CL_HMY57516,100778,217667,,,
WP_PAISLEY_CL_HMY57605,100778,217667,,,
WP_PAISLEY_CL_HMY57636,100778,217667,,,
WP_PAISLEY_CL_HMY57643,100778,217667,,,
WP_PAISLEY_CL_JH30208,100778,217667,,,
WP_PAISLEY_CL_PC8949,100778,217667,,,
WP_PAISLEY_CL_PC9000,100778,217667,,,
WP_PAISLEY_CL_PC9020,100778,217667,,,
WP_PAISLEY_CL_PL4634,100778,217667,,,
WP_PAISLEY_CL_PSN105217,100778,217667,,,
WP_PAISLEY_CL_PSN105222,100778,217667,,,
WP_PAISLEY_CL_PSN105437,100778,217667,,,
WP_PAISLEY_CL_PSN105817,100778,217667,,,
WP_PAISLEY_CL_PSN106522,100778,217667,,,
WP_PAISLEY_CL_RE9094,100778,217667,,,
WP_PAISLEY_CL_RE9095,100778,217667,,,
WP_PAISLEY_CL_RG4974,100778,217667,,,
WP_PAISLEY_CL_RG4977,100778,217667,,,
WP_PAISLEY_CL_RL1170,100778,217667,,,
WP_PAISLEY_CL_SV70809,100778,217667,,,
WP_PAISLEY_CL_TG1902,100778,217667,,,
WP_PAISLEY_CL_TG1918,100778,217667,,,
WP_PAISLEY_CL_TG1920,100778,217667,,,
WP_PAISLEY_CL_TG1921,100778,217667,,,
WP_PAISLEY_CL_TG1955,100778,217667,,,
WP_PAISLEY_CL_TG1963,100778,217667,,,
WP_PAISLEY_CL_TG1964,100778,217667,,,
WP_PAISLEY_CL_TG1968,100778,217667,,,
WP_PAISLEY_CL_TG1970,100778,217667,,,
WP_PAISLEY_CL_TG1972,100778,217667,,,
WP_PAISLEY_CL_TG1973,100778,217667,,,
WP_PAISLEY_CL_TG1976,100778,217667,,,
WP_PAISLEY_CL_TG1979,100778,217667,,,
WP_PAISLEY_CL_TG1980,100778,217667,,,
WP_PAISLEY_CL_TG2002,100778,217667,,,
WP_PAISLEY_CL_TG2003,100778,217667,,,
WP_PAISLEY_CL_VL130313,100778,217667,,,
WP_PAISLEY_CL_WS8077,100778,217667,,,
WP_PAISLEY_CL_WW4486,100778,217667,,,
WP_PAISLEY_CL_WW4487,100778,217667,,,
WP_PAISLEY_CL_WW4488,100778,217667,,,
WP_PANDORA_28886_8,100778,217667,,,
WP_PANDORA_28913_1,100778,217667,,,
WP_PANDORA_29241_4,100778,217667,,,
WP_PANDORA_29242_1,100778,217667,,,
WP_PANDORA_29243_8,100778,217667,,,
WP_PANDORA_29251_3,100778,217667,,,
WP_PANDORA_29256_8,100778,217667,,,
WP_PRO_PROTECT_244116,,217667,2441-16,,
WP_PRO_PROTECT_246219,,217667,2462-19,,
WP_PRO_PROTECT_246417,,217667,2464-17,,
WP_PRO_PROTECT_247711,,217667,2477-11,,
WP_PRO_PROTECT_248916,,217667,2489-16,,
WP_PRO_PROTECT_249814,,217667,2498-14,,
WP_PRO_PROTECT_250018,,217667,2500-18,,
WP_PRO_PROTECT_337719,,217667,3377-19,,
WP_PRO_PROTECT_517616,,217667,5176-16,,
WP_PRO_PROTECT_518811,,217667,5188-11,,
WP_PRO_PROTECT_891716,,217667,8917-16,,
WP_PRO_PROTECT_892010,,217667,8920-10,,
WP_R.C.Home.No.8_RC19001,100778,217667,RC19001,,
WP_R.C.Home.No.8_RC19002,100778,217667,,,
WP_R.C.Home.No.8_RC19004,100778,217667,RC19004,,
WP_R.C.Home.No.8_RC19005,100778,217667,RC19005,,
WP_R.C.Home.No.8_RC19006,,217667,RC19006,,
WP_R.C.Home.No.8_RC19007,100778,217667,RC19007,,
WP_R.C.Home.No.8_RC19008,100778,217667,RC19008,,
WP_R.C.Home.No.8_RC19009,100778,217667,,,
WP_R.C.Home.No.8_RC19010,,217667,RC19010,,
WP_R.C.Home.No.8_RC19011,100778,217667,,,
WP_R.C.Home.No.8_RC19012,,217667,RC19012,,
WP_R.C.Home.No.8_RC19013,100778,217667,,,
WP_R.C.Home.No.8_RC19014,,217667,RC19014,,
WP_R.C.Home.No.8_RC19016,100778,217667,RC19016,,
WP_R.C.Home.No.8_RC19017,100778,217667,,,
WP_R.C.Home.No.8_RC19018,100778,217667,RC19018,,
WP_R.C.Home.No.8_RC19019,100778,217667,,,
WP_R.C.Home.No.8_RC19020,100778,217667,RC19020,,
WP_R.C.Home.No.8_RC19021,100778,217667,,,
WP_R.C.Home.No.8_RC19023,100778,217667,RC19023,,
WP_R.C.Home.No.8_RC19024,100778,217667,RC19024,,
WP_R.C.Home.No.8_RC19025,100778,217667,RC19025,,
WP_R.C.Home.No.8_RC19026,100778,217667,RC19026,,
WP_R.C.Home.No.8_RC19027,100778,217667,,,
WP_R.C.Home.No.8_RC19034,100778,217667,,,
WP_R.C.Home.No.8_RC19035,100778,217667,RC19035,,
WP_R.C.Home.No.8_RC19036,100778,217667,,,
WP_R.C.Home.No.8_RC19037,100778,217667,,,
WP_R.C.Home.No.8_RC19038,100778,217667,,,
WP_R.C.Home.No.8_RC19039,100778,217667,,,
WP_R.C.Home.No.8_RC19040,100778,217667,,,
WP_R.C.Home.No.8_RC19041,100778,217667,RC19041,,
WP_R.C.Home.No.8_RC19042,100778,217667,RC19042,,
WP_R.C.Home.No.8_RC19043,100778,217667,RC19043,,
WP_R.C.Home.No.8_RC19044,100778,217667,RC19044,,
WP_R.C.Home.No.8_RC19045,100778,217667,RC19045,,
WP_R.C.Home.No.8_RC19046,100778,217667,,,
WP_R.C.Home.No.8_RC19047,100778,217667,RC19047,,
WP_R.C.Home.No.8_RC19050,100778,217667,RC19050,,
WP_R.C.Home.No.8_RC19052,100778,217667,,,
WP_R.C.Home.No.8_RC19053,100778,217667,,,
WP_R.C.Home.No.8_RC19054,100778,217667,RC19054,,
WP_R.C.Home.No.8_RC19055,100778,217667,,,
WP_R.C.Home.No.8_RC19056,100778,217667,,,
WP_R.C.Home.No.8_RC19057,100778,217667,RC19057,,
WP_R.C.Home.No.8_RC19061,100778,217667,RC19061,,
WP_R.C.Home.No.8_RC19065,100778,217667,RC19065,,
WP_R.C.Home.No.8_RC19066,100778,217667,,,
WP_R.C.Home.No.8_RC19067,100778,217667,RC19067,,
WP_R.C.Home.No.8_RC19068,100778,217667,,,
WP_R.C.Home.No.8_RC19069,100778,217667,,,
WP_R.C.Home.No.8_RC19070,100778,217667,RC19070,,
WP_R.C.Home.No.8_RC19071,100778,217667,RC19071,,
WP_R.C.Home.No.8_RC19072,100778,217667,,,
WP_R.C.HomeNo.7_RC18001,100778,217667,RC18001,,
WP_R.C.HomeNo.7_RC18001,100778,217667,RC18001,,
WP_R.C.HomeNo.7_RC18002,100778,217667,RC18002,,
WP_R.C.HomeNo.7_RC18002,100778,217667,RC18002,,
WP_R.C.HomeNo.7_RC18004,100778,217667,RC18004,,
WP_R.C.HomeNo.7_RC18004,100778,217667,RC18004,,
WP_R.C.HomeNo.7_RC18006,100778,217667,RC18006,,
WP_R.C.HomeNo.7_RC18006,100778,217667,RC18006,,
WP_R.C.HomeNo.7_RC18007,100778,217667,,,
WP_R.C.HomeNo.7_RC18008,100778,217667,,,
WP_R.C.HomeNo.7_RC18009,100778,217667,,,
WP_R.C.HomeNo.7_RC18015,100778,217667,,,
WP_R.C.HomeNo.7_RC18016,100778,217667,,,
WP_R.C.HomeNo.7_RC18017,100778,217667,RC18017,,
WP_R.C.HomeNo.7_RC18018,100778,217667,,,
WP_R.C.HomeNo.7_RC18022,100778,217667,RC18022,,
WP_R.C.HomeNo.7_RC18022,100778,217667,RC18022,,
WP_R.C.HomeNo.7_RC18023,100778,217667,RC18023,,
WP_R.C.HomeNo.7_RC18026,100778,217667,RC18026,,
WP_R.C.HomeNo.7_RC18027,100778,217667,RC18027,,
WP_R.C.HomeNo.7_RC18029,100778,217667,RC18029,,
WP_R.C.HomeNo.7_RC18032,100778,217667,RC18032,,
WP_R.C.HomeNo.7_RC18034,100778,217667,,,
WP_R.C.HomeNo.7_RC18035,100778,217667,RC18035,,
WP_R.C.HomeNo.7_RC18040,100778,217667,RC18040,,
WP_R.C.HomeNo.7_RC18040,100778,217667,RC18040,,
WP_R.C.HomeNo.7_RC18041,100778,217667,RC18041,,
WP_R.C.HomeNo.7_RC18041,100778,217667,RC18041,,
WP_R.C.HomeNo.7_RC18042,100778,217667,RC18042,,
WP_R.C.HomeNo.7_RC18042,100778,217667,RC18042,,
WP_R.C.HomeNo.7_RC18044,100778,217667,RC18044,,
WP_R.C.HomeNo.7_RC18044,100778,217667,RC18044,,
WP_R.C.HomeNo.7_RC18046,100778,217667,,,
WP_R.C.HomeNo.7_RC18047,100778,217667,RC18047,,
WP_R.C.HomeNo.7_RC18047,100778,217667,RC18047,,
WP_R.C.HomeNo.7_RC18048,100778,217667,RC18048,,
WP_R.C.HomeNo.7_RC18048,100778,217667,RC18048,,
WP_R.C.HomeNo.7_RC18053,100778,217667,RC18053,,
WP_R.C.HomeNo.7_RC18053,100778,217667,RC18053,,
WP_R.C.HomeNo.7_RC18054,100778,217667,RC18054,,
WP_R.C.HomeNo.7_RC18054,100778,217667,RC18054,,
WP_R.C.HomeNo.7_RC18056,100778,217667,RC18056,,
WP_R.C.HomeNo.7_RC18058,100778,217667,RC18058,,
WP_R.C.HomeNo.7_RC18059,100778,217667,RC18059,,
WP_R.C.HomeNo.7_RC18059,100778,217667,RC18059,,
WP_R.C.HomeNo.7_RC18060,100778,217667,,,
WP_R.C.HomeNo.7_RC18061,100778,217667,,,
WP_R.C.HomeNo.7_RC18062,100778,217667,RC18062,,
WP_R.C.HomeNo.7_RC18062,100778,217667,RC18062,,
WP_R.C.HomeNo.7_RC18063,100778,217667,RC18063,,
WP_R.C.HomeNo.7_RC18063,100778,217667,RC18063,,
WP_R.C.HomeNo.7_RC18064,100778,217667,RC18064,,
WP_R.C.HomeNo.7_RC18064,100778,217667,RC18064,,
WP_R.C.HomeNo.7_RC18065,100778,217667,RC18065,,
WP_R.C.HomeNo.7_RC18065,100778,217667,RC18065,,
WP_R.C.HomeNo.7_RC18066,100778,217667,RC18066,,
WP_R.C.HomeNo.7_RC18066,100778,217667,RC18066,,
WP_R.C.HomeNo.7_RC18067,100778,217667,RC18067,,
WP_R.C.HomeNo.7_RC18067,100778,217667,RC18067,,
WP_R.C.HomeNo.7_RC18069,100778,217667,RC18069,,
WP_R.C.HomeNo.7_RC18069,100778,217667,RC18069,,
WP_R.C.HomeNo.7_RC18071,100778,217667,RC18071,,
WP_R.C.HomeNo.7_RC18071,100778,217667,RC18071,,
WP_R.C.HomeNo.7_RC18072,100778,217667,RC18072,,
WP_R.C.HomeNo.7_RC18072,100778,217667,RC18072,,
WP_R.C.HomeNo.7_RC18077,100778,217667,RC18077,,
WP_R.C.HomeNo.7_RC18077,100778,217667,RC18077,,
WP_R.C.HomeNo.7_RC18079,100778,217667,RC18079,,
WP_R.C.HomeNo.7_RC18079,100778,217667,RC18079,,
WP_R.C.HomeNo.7_RC18080,100778,217667,RC18080,,
WP_R.C.HomeNo.7_RC18080,100778,217667,RC18080,,
WP_R.C.HomeNo.7_RC18082,100778,217667,RC18082,,
WP_R.C.HomeNo.7_RC18083,100778,217667,RC18083,,
WP_R.C.HomeNo.7_RC18084,100778,217667,RC18084,,
WP_R.C.HomeNo.7_RC18084,100778,217667,RC18084,,
WP_R.C.HomeNo.7_RC18087,100778,217667,RC18087,,
WP_R.C.HomeNo.7_RC18087,100778,217667,RC18087,,
WP_R.C.HomeNo.7_RC18088,100778,217667,RC18088,,
WP_R.C.HomeNo.7_RC18088,100778,217667,RC18088,,
WP_R.C.HomeNo.7_RC18090,100778,217667,,,
WP_R.C.HomeNo.7_RC18091,100778,217667,,,
WP_R.C.HomeNo.7_RC18092,100778,217667,RC18092,,
WP_R.C.HomeNo.7_RC18092,100778,217667,RC18092,,
WP_R.C.HomeNo.7_RC18094,100778,217667,RC18094,,
WP_R.C.HomeNo.7_RC18094,100778,217667,RC18094,,
WP_R.C.HomeNo.7_RC18096,100778,217667,,,
WP_R.C.HomeNo.7_RC18097,100778,217667,,,
WP_R.C.HomeNo.7_RC18098,100778,217667,,,
WP_R.C.HomeNo.7_RC18099,100778,217667,,,
WP_RAFFI_94017_1,100778,217667,,,
WP_RAFFI_94017_2,100778,217667,,,
WP_RAFFI_94017_3,100778,217667,,,
WP_RAFFI_94018_3,100778,217667,,,
WP_RAFFI_94018_5,100778,217667,,,
WP_RAFFI_94018_7,100778,217667,,,
WP_RAFFI_94019_1,100778,217667,,,
WP_RAFFI_94019_2,100778,217667,,,
WP_RAFFI_94019_3,100778,217667,,,
WP_RAFFI_94019_4,100778,217667,,,
WP_RAFFI_94019_5,100778,217667,,,
WP_RAFFI_94022_1,100778,217667,,,
WP_RAFFI_94022_2,100778,217667,,,
WP_RAFFI_94022_4,100778,217667,,,
WP_RAFFI_94023_1,100778,217667,,,
WP_RAFFI_94023_3,100778,217667,,,
WP_RAFFI_94027_3,100778,217667,,,
WP_RAFFI_94027_5,100778,217667,,,
WP_RAFFI_94027_9,100778,217667,,,
WP_RAFFI_94028_2,100778,217667,,,
WP_RAFFI_94028_3,100778,217667,,,
WP_RAFFI_94028_4,100778,217667,,,
WP_RAFFI_94028_5,100778,217667,,,
WP_RAFFI_94028_7,100778,217667,,,
WP_RAFFI_94028_9,100778,217667,,,
WP_RAFFI_94029_2,100778,217667,,,
WP_RAFFI_94029_4,100778,217667,,,
WP_RAFFI_94029_5,100778,217667,,,
WP_RAFFI_94029_6,100778,217667,,,
WP_RAFFI_94029_7,100778,217667,,,
WP_ROLLOVER_VISION_V_33339,100778,217667,,,
WP_ROLLOVER_VISION_V_400001,100778,217667,,,
WP_ROLLOVER_VISION_V_400010,100778,217667,4000-10,,
WP_ROLLOVER_VISION_V_400201,100778,217667,,,
WP_ROLLOVER_VISION_V_400210,100778,217667,4002-10,,
WP_ROLLOVER_VISION_V_400301,100778,217667,4003-01,,
WP_ROLLOVER_VISION_V_400310,100778,217667,4003-10,,
WP_ROLLOVER_VISION_V_400501,100778,217667,4005-01,,
WP_ROLLOVER_VISION_V_400510,100778,217667,4005-10,,
WP_ROLLOVER_VISION_V_400601,100778,217667,,,
WP_ROLLOVER_VISION_V_400610,100778,217667,4006-10,,
WP_ROLLOVER_VISION_V_400701,100778,217667,4007-01,,
WP_ROLLOVER_VISION_V_400710,100778,217667,4007-10,,
WP_ROLLOVER_VISION_V_401001,100778,217667,4010-01,,
WP_ROLLOVER_VISION_V_401010,100778,217667,4010-10,,
WP_ROLLOVER_VISION_V_401101,100778,217667,4011-01,,
WP_ROLLOVER_VISION_V_401110,100778,217667,4011-10,,
WP_ROLLOVER_VISION_V_401301,100778,217667,,,
WP_ROLLOVER_VISION_V_401310,100778,217667,,,
WP_ROLLOVER_VISION_V_401401,100778,217667,,,
WP_ROLLOVER_VISION_V_401410,100778,217667,,,
WP_ROLLOVER_VISION_V_401510,100778,217667,,,
WP_ROLLOVER_VISION_V_401601,100778,217667,,,
WP_ROLLOVER_VISION_V_401610,100778,217667,,,
WP_ROLLOVER_VISION_V_401710,100778,217667,,,
WP_ROLLOVER_VISION_V_401801,100778,217667,,,
WP_ROLLOVER_VISION_V_401810,100778,217667,,,
WP_ROLLOVER_VISION_V_401901,100778,217667,4019-01,,
WP_ROLLOVER_VISION_V_401910,100778,217667,,,
WP_ROLLOVER_VISION_V_402410,100778,217667,,,
WP_ROLLOVER_VISION_V_402501,100778,217667,4025-01,,
WP_ROLLOVER_VISION_V_402510,100778,217667,,,
WP_ROLLOVER_VISION_V_402601,100778,217667,4026-01,,
WP_ROLLOVER_VISION_V_402610,100778,217667,,,
WP_RUBINIA_5795_02,100778,217667,,,
WP_Rose_Gardens_2_CG2880_2,100778,217667,,,
WP_Rose_Gardens_2_CG2880_3,100778,217667,,,
WP_Rose_Gardens_2_CG2880_4,100778,217667,,,
WP_Rose_Gardens_2_CG2881_0,100778,217667,CG28810,,
WP_Rose_Gardens_2_CG2881_5,100778,217667,,,
WP_Rose_Gardens_2_CG2882_0,100778,217667,,,
WP_Rose_Gardens_2_CG2885_4,100778,217667,CG28854,,
WP_Rose_Gardens_2_CG2885_5,100778,217667,CG28855,,
WP_Rose_Gardens_2_CG2886_0,100778,217667,CG28860,,
WP_Rose_Gardens_2_CG2886_1,100778,217667,CG28861,,
WP_Rose_Gardens_2_CG2887_2,100778,217667,,,
WP_Rose_Gardens_2_CG2887_3,100778,217667,CG28873,,
WP_Rose_Gardens_2_CN2462_1,100778,217667,,,
WP_Rose_Gardens_2_CN2462_3,100778,217667,,,
WP_Rose_Gardens_2_CN2463_9,100778,217667,CN24639,,
WP_Rose_Gardens_2_CN2464_0,100778,217667,CN24640,,
WP_Rose_Gardens_2_CN2656_4,100778,217667,CN26564,,
WP_Rose_Gardens_2_CN2656_5,100778,217667,,,
WP_Rose_Gardens_2_CN2657_3,100778,217667,CN26573,,
WP_Rose_Gardens_2_HM2632_6,100778,217667,,,
WP_Rose_Gardens_2_HM2632_9,100778,217667,,,
WP_Rose_Gardens_2_RG3570_0,100778,217667,RG35700,,
WP_Rose_Gardens_2_RG3570_1,100778,217667,RG35701,,
WP_Rose_Gardens_2_RG3570_2,100778,217667,,,
WP_Rose_Gardens_2_RG3570_3,100778,217667,RG35703,,
WP_Rose_Gardens_2_RG3570_4,100778,217667,RG35704,,
WP_Rose_Gardens_2_RG3570_5,100778,217667,,,
WP_Rose_Gardens_2_RG3570_6,100778,217667,RG35706,,
WP_Rose_Gardens_2_RG3570_7,100778,217667,RG35707,,
WP_Rose_Gardens_2_RG3570_8,100778,217667,RG35708,,
WP_Rose_Gardens_2_RG3570_9,100778,217667,RG35709,,
WP_Rose_Gardens_2_RG3571_0,100778,217667,RG35710,,
WP_Rose_Gardens_2_RG3571_1,100778,217667,RG35711,,
WP_Rose_Gardens_2_RG3571_2,100778,217667,RG35712,,
WP_Rose_Gardens_2_RG3571_3,100778,217667,RG35713,,
WP_Rose_Gardens_2_RG3571_4,100778,217667,RG35714,,
WP_Rose_Gardens_2_RG3571_5,100778,217667,RG35715,,
WP_Rose_Gardens_2_RG3571_6,100778,217667,RG35716,,
WP_Rose_Gardens_2_RG3571_7,100778,217667,RG35717,,
WP_Rose_Gardens_2_RG3571_8,100778,217667,RG35718,,
WP_Rose_Gardens_2_RG3571_9,100778,217667,RG35719,,
WP_Rose_Gardens_2_RG3572_0,100778,217667,RG35720,,
WP_Rose_Gardens_2_RG3572_1,100778,217667,RG35721,,
WP_Rose_Gardens_2_RG3572_2,100778,217667,RG35722,,
WP_Rose_Gardens_2_RG3572_3,100778,217667,,,
WP_Rose_Gardens_2_RG3572_4,100778,217667,,,
WP_Rose_Gardens_2_RG3572_5,100778,217667,,,
WP_Rose_Gardens_2_RG3572_6,100778,217667,,,
WP_Rose_Gardens_2_RG3572_7,100778,217667,,,
WP_Rose_Gardens_2_RG3572_8,100778,217667,,,
WP_Rose_Gardens_2_RG3572_9,100778,217667,,,
WP_Rose_Gardens_2_RG3573_0,100778,217667,,,
WP_Rose_Gardens_2_RG3573_1,100778,217667,RG35731,,
WP_Rose_Gardens_2_RG3573_2,100778,217667,,,
WP_Rose_Gardens_2_RG3573_3,100778,217667,,,
WP_Rose_Gardens_2_RG3573_4,100778,217667,,,
WP_Rose_Gardens_2_RG3573_5,100778,217667,,,
WP_Rose_Gardens_2_RG3573_6,100778,217667,RG35736,,
WP_Rose_Gardens_2_RG3573_7,100778,217667,,,
WP_Rose_Gardens_2_RG3573_8,100778,217667,RG35738,,
WP_Rose_Gardens_2_RG3574_0,100778,217667,,,
WP_Rose_Gardens_2_RG3574_1,100778,217667,RG35741,,
WP_Rose_Gardens_2_RG3574_2,100778,217667,RG35742,,
